date_time,cpu_percent,mem_percent,cpu_average,pid_len,cpu_listval
2023-05-26 09:43:57,21.0,58.8,19.54,307,"36.1,26.2,18.5,18.5,7.7,26.2,7.7,15.4"
2023-05-26 09:44:00,30.2,58.7,21.02,307,"32.9,41.5,12.3,12.3,26.2,21.5,9.2,12.3"
2023-05-26 09:44:02,22.1,58.8,24.36,307,"25.7,43.1,16.9,32.3,21.5,15.4,18.5,21.5"
2023-05-26 09:44:04,21.6,58.7,20.37,307,"35.2,10.8,38.5,47.7,15.4,3.1,7.7,4.6"
2023-05-26 09:44:06,34.0,58.7,32.21,308,"37.7,33.8,38.5,36.9,27.7,20.0,36.9,26.2"
2023-05-26 09:44:08,30.3,58.8,20.49,308,"32.9,18.8,12.5,26.2,18.8,20.3,17.2,17.2"
2023-05-26 09:44:10,21.4,58.8,30.14,309,"28.8,31.2,48.4,15.6,23.4,12.5,50.0,31.2"
2023-05-26 09:44:12,39.8,58.8,21.8,308,"21.4,17.2,15.6,32.8,23.4,10.9,25.0,28.1"
2023-05-26 09:44:14,18.8,58.8,21.7,308,"36.1,17.2,14.1,34.4,28.1,14.1,23.4,6.2"
2023-05-26 09:44:16,22.6,58.9,21.7,308,"30.4,18.5,6.2,0.0,26.2,35.4,40.0,16.9"
2023-05-26 09:44:18,20.0,59.1,18.73,308,"26.5,50.0,23.4,12.5,15.6,7.8,6.2,7.8"
2023-05-26 09:44:20,21.9,59.0,21.06,308,"29.4,21.9,21.9,32.8,28.1,9.4,7.8,17.2"
2023-05-26 09:44:22,22.8,59.0,20.94,308,"35.2,12.3,35.4,24.6,15.4,7.7,23.1,13.8"
2023-05-26 09:44:24,20.2,58.8,20.66,308,"36.1,32.3,32.3,30.8,9.2,4.6,9.2,10.8"
2023-05-26 09:44:26,20.3,58.8,21.0,308,"18.8,33.8,12.3,43.1,18.5,15.4,13.8,12.3"
2023-05-26 09:44:28,20.5,58.8,21.89,308,"55.1,27.7,24.6,6.2,26.2,9.2,16.9,9.2"
2023-05-26 09:44:30,21.8,58.8,20.04,308,"29.6,13.8,16.9,13.8,26.2,18.5,27.7,13.8"
2023-05-26 09:44:32,40.1,58.7,30.75,308,"27.5,24.6,30.8,41.5,38.5,15.4,41.5,26.2"
2023-05-26 09:44:34,33.7,58.8,31.97,309,"45.9,26.2,35.4,20.0,40.9,38.5,26.2,22.7"
2023-05-26 09:44:36,74.1,58.9,42.48,310,"52.1,33.8,50.8,40.0,41.5,46.2,44.6,30.8"
2023-05-26 09:44:38,38.1,59.9,59.44,310,"71.2,59.4,64.1,56.9,69.2,56.2,46.9,51.6"
2023-05-26 09:44:40,48.2,60.0,26.04,308,"34.8,23.4,26.6,26.6,34.4,17.2,31.2,14.1"
2023-05-26 09:44:42,23.1,59.0,28.33,308,"32.8,25.0,35.9,45.3,18.8,21.9,25.0,21.9"
2023-05-26 09:44:44,20.2,59.0,22.0,308,"42.3,13.8,9.2,40.0,21.5,20.0,15.4,13.8"
2023-05-26 09:44:46,24.0,58.9,33.94,308,"38.6,30.3,30.8,33.8,38.5,29.2,38.5,31.8"
2023-05-26 09:44:48,47.8,59.2,67.15,315,"62.3,72.7,73.8,76.9,64.6,63.1,66.2,57.6"
2023-05-26 09:44:50,65.5,59.5,57.79,313,"65.4,61.5,63.1,67.7,50.8,44.6,61.5,47.7"
2023-05-26 09:44:52,62.5,59.6,48.83,310,"50.7,49.2,55.4,61.5,40.0,41.5,44.6,47.7"
2023-05-26 09:44:54,39.4,59.5,23.36,310,"36.1,15.4,20.0,12.3,32.3,18.5,21.5,30.8"
2023-05-26 09:44:56,29.6,59.5,18.14,310,"17.4,18.5,12.3,32.3,13.8,16.9,27.7,6.2"
2023-05-26 09:44:58,22.2,59.5,61.5,313,"65.8,70.8,62.5,55.4,54.7,60.9,62.5,59.4"
2023-05-26 09:45:01,44.4,59.6,53.34,310,"59.5,46.9,62.5,57.8,50.0,48.4,50.0,51.6"
2023-05-26 09:45:03,47.8,60.1,59.93,310,"72.0,74.6,69.7,58.5,53.8,50.8,55.4,44.6"
2023-05-26 09:45:05,26.1,60.2,33.35,315,"47.9,39.4,32.3,30.8,29.2,23.1,39.1,25.0"
2023-05-26 09:45:07,85.2,60.2,53.26,310,"65.7,43.1,51.6,59.4,54.7,45.3,51.6,54.7"
2023-05-26 09:45:09,43.5,60.7,24.6,310,"35.2,18.5,26.2,36.9,21.5,20.0,23.1,15.4"
2023-05-26 09:45:11,30.7,60.8,86.16,310,"90.4,86.1,88.7,88.7,85.9,80.3,86.1,83.1"
2023-05-26 09:45:13,64.7,61.0,35.77,311,"49.3,38.5,33.8,50.8,32.3,27.7,29.2,24.6"
2023-05-26 09:45:15,44.4,60.8,33.89,310,"36.8,46.9,28.1,42.2,28.1,28.1,28.1,32.8"
2023-05-26 09:45:17,30.4,60.7,20.54,310,"19.1,35.9,35.9,20.3,20.3,9.4,15.6,7.8"
2023-05-26 09:45:19,37.3,60.3,30.39,310,"37.0,29.2,47.7,40.0,21.5,16.9,23.1,27.7"
2023-05-26 09:45:21,23.3,60.4,23.05,310,"23.5,23.4,26.6,15.6,28.1,9.4,26.6,31.2"
2023-05-26 09:45:23,18.8,60.1,23.39,310,"38.6,25.0,25.0,10.9,18.8,26.6,25.0,17.2"
2023-05-26 09:45:25,20.2,60.0,18.75,310,"27.0,9.2,27.7,53.8,13.8,4.6,6.2,7.7"
2023-05-26 09:45:27,20.2,60.0,21.14,310,"27.8,15.2,18.5,29.2,23.1,9.2,16.9,29.2"
2023-05-26 09:45:29,34.2,59.8,27.2,311,"26.9,34.4,28.1,43.8,18.8,25.0,23.4,17.2"
2023-05-26 09:45:31,27.8,60.4,26.03,310,"40.0,35.9,30.8,42.2,17.2,10.9,20.3,10.9"
2023-05-26 09:45:33,22.7,60.5,27.28,310,"30.6,27.7,43.1,47.7,21.5,13.8,13.8,20.0"
2023-05-26 09:45:35,40.0,60.1,27.9,309,"37.1,20.0,36.9,33.8,20.0,27.7,26.2,21.5"
2023-05-26 09:45:37,43.4,59.7,21.33,309,"30.6,15.4,35.4,36.9,12.3,10.8,13.8,15.4"
2023-05-26 09:45:39,31.3,59.4,18.67,309,"21.7,6.2,27.7,9.2,9.2,4.6,63.1,7.7"
2023-05-26 09:45:41,23.8,59.4,20.86,309,"31.4,26.2,23.1,12.3,15.4,20.0,32.3,6.2"
2023-05-26 09:45:43,22.0,59.4,19.14,309,"39.2,12.3,26.2,23.1,12.3,7.7,15.4,16.9"
2023-05-26 09:45:45,21.7,59.4,19.66,309,"25.0,12.3,24.6,18.5,24.6,16.9,24.6,10.8"
2023-05-26 09:45:47,29.8,59.4,19.26,309,"35.3,21.9,15.6,17.2,14.1,12.5,14.1,23.4"
2023-05-26 09:45:49,20.5,59.4,19.16,309,"35.1,9.2,20.0,10.8,13.6,12.3,33.8,18.5"
2023-05-26 09:45:52,20.8,59.4,23.01,309,"37.8,18.5,26.2,27.7,30.8,23.1,9.2,10.8"
2023-05-26 09:45:54,18.7,59.4,22.24,309,"29.6,28.1,53.1,12.5,10.9,10.9,15.6,17.2"
2023-05-26 09:45:56,20.0,59.5,44.11,309,"52.0,50.0,45.3,56.2,31.2,39.1,40.0,39.1"
2023-05-26 09:45:58,29.3,59.5,19.94,309,"19.1,18.8,37.5,28.1,17.2,9.4,15.6,13.8"
2023-05-26 09:46:00,17.8,59.4,21.01,309,"29.6,18.5,23.1,27.7,15.4,18.5,13.8,21.5"
2023-05-26 09:46:02,27.0,59.4,22.91,308,"41.1,10.9,34.4,29.7,20.3,12.5,17.2,17.2"
2023-05-26 09:46:04,21.9,59.3,26.26,308,"39.7,45.3,31.2,34.4,14.1,18.8,12.5,14.1"
2023-05-26 09:46:06,30.1,59.4,33.79,308,"42.6,35.9,21.9,39.1,30.8,29.7,34.4,35.9"
2023-05-26 09:46:08,22.1,59.3,31.84,308,"45.7,35.9,37.5,32.8,34.4,25.0,18.8,24.6"
2023-05-26 09:46:10,23.9,59.3,35.37,306,"40.8,34.4,57.8,28.1,26.6,26.6,32.8,35.9"
2023-05-26 09:46:12,37.9,59.3,39.04,308,"41.1,47.7,48.5,43.1,27.7,30.3,43.1,30.8"
2023-05-26 09:46:14,20.5,59.4,20.82,308,"29.6,13.8,15.4,63.1,18.5,10.8,6.2,9.2"
2023-05-26 09:46:16,20.9,59.3,17.36,308,"21.7,20.3,15.6,14.1,10.9,14.1,23.4,18.8"
2023-05-26 09:46:18,45.2,59.3,21.89,308,"38.2,15.4,9.2,9.2,29.2,27.7,23.1,23.1"
2023-05-26 09:46:20,22.8,59.4,20.84,308,"31.4,21.5,16.9,18.5,20.0,7.7,9.2,41.5"
2023-05-26 09:46:22,20.2,59.4,23.5,308,"45.7,21.9,21.9,42.2,14.1,15.6,12.5,14.1"
2023-05-26 09:46:24,21.1,59.4,22.26,308,"36.5,10.8,10.8,10.8,27.7,21.5,26.2,33.8"
2023-05-26 09:46:26,22.4,59.3,21.62,308,"43.8,23.1,15.4,49.2,7.7,10.8,9.2,13.8"
2023-05-26 09:46:28,27.5,59.3,19.11,308,"45.3,29.2,7.7,4.6,9.2,24.6,13.8,18.5"
2023-05-26 09:46:30,19.8,59.3,24.41,308,"29.2,15.4,29.2,29.2,30.8,20.0,16.9,24.6"
2023-05-26 09:46:32,19.1,59.2,25.66,308,"34.3,40.6,12.5,53.8,18.8,10.9,21.9,12.5"
2023-05-26 09:46:34,22.5,59.3,38.91,308,"53.5,46.9,20.3,39.1,35.9,31.2,51.6,32.8"
2023-05-26 09:46:36,42.3,59.4,20.04,308,"35.7,16.9,21.5,18.5,23.1,10.8,20.0,13.8"
2023-05-26 09:46:38,44.8,59.2,49.11,308,"63.2,42.2,62.5,45.3,51.6,35.9,42.2,50.0"
2023-05-26 09:46:40,29.4,59.1,23.44,308,"35.1,20.0,30.8,9.2,18.5,6.2,38.5,29.2"
2023-05-26 09:46:42,25.3,59.1,27.04,309,"45.8,29.2,13.8,23.1,21.5,16.7,35.4,30.8"
2023-05-26 09:46:44,20.6,59.2,20.57,309,"31.9,18.8,23.4,31.2,10.9,4.7,12.5,31.2"
2023-05-26 09:46:46,24.2,59.2,46.12,312,"54.3,48.4,56.2,40.6,39.1,29.7,53.8,46.9"
2023-05-26 09:46:48,26.6,59.4,20.11,309,"28.6,40.0,29.2,16.9,16.9,7.7,15.4,6.2"
2023-05-26 09:46:50,19.3,59.3,19.6,309,"29.2,38.5,15.4,24.6,13.8,12.3,13.8,9.2"
2023-05-26 09:46:52,23.7,59.2,23.09,309,"44.4,32.8,23.4,20.3,14.1,20.0,20.3,9.4"
2023-05-26 09:46:54,19.8,59.4,18.67,308,"31.0,32.3,33.8,21.5,16.9,4.6,6.2,3.1"
2023-05-26 09:46:57,17.4,59.3,21.78,308,"41.7,12.5,10.9,15.4,12.5,32.8,12.5,35.9"
2023-05-26 09:46:59,22.4,59.3,24.94,309,"36.5,20.0,16.9,29.2,20.0,27.7,24.6,24.6"
2023-05-26 09:47:01,32.2,59.2,33.73,308,"50.0,21.9,42.2,43.8,48.4,6.2,28.1,29.2"
2023-05-26 09:47:03,36.8,59.3,31.81,308,"39.1,24.6,55.4,40.0,16.9,18.5,32.3,27.7"
2023-05-26 09:47:05,35.1,59.3,22.81,308,"53.3,24.6,29.2,16.9,16.9,15.4,15.4,10.8"
2023-05-26 09:47:07,20.4,59.2,23.0,308,"13.2,55.4,20.0,29.2,10.8,15.4,21.5,18.5"
2023-05-26 09:47:09,43.2,59.3,41.33,309,"55.6,42.2,46.9,32.8,37.5,46.9,40.6,28.1"
2023-05-26 09:47:11,24.7,59.5,24.96,309,"45.2,32.8,28.1,40.6,12.5,10.8,7.8,21.9"
2023-05-26 09:47:13,24.6,59.5,25.32,309,"31.9,18.5,13.8,33.8,24.6,30.8,27.7,21.5"
2023-05-26 09:47:15,19.6,59.6,18.22,309,"42.7,23.4,23.4,28.1,9.4,4.7,12.5,1.6"
2023-05-26 09:47:17,23.7,59.4,18.94,307,"30.0,38.5,15.4,16.9,9.2,12.3,13.8,15.4"
2023-05-26 09:47:19,22.8,59.3,21.15,307,"40.0,47.7,18.5,16.9,16.9,7.7,13.8,7.7"
2023-05-26 09:47:21,31.5,59.3,30.77,307,"40.3,25.0,15.6,70.3,21.9,24.6,29.7,18.8"
2023-05-26 09:47:23,21.8,59.3,21.89,307,"30.6,27.7,12.3,36.9,33.8,10.8,13.8,9.2"
2023-05-26 09:47:25,21.7,59.3,18.45,307,"38.4,27.7,6.2,21.5,1.5,18.5,20.0,13.8"
2023-05-26 09:47:27,21.9,59.3,18.24,307,"35.2,29.2,26.2,24.6,4.6,0.0,13.8,12.3"
2023-05-26 09:47:29,21.4,59.3,19.94,307,"28.8,35.4,25.0,32.8,9.4,1.6,10.9,15.6"
2023-05-26 09:47:31,18.7,59.4,20.55,308,"30.0,17.2,20.3,39.1,12.5,9.4,15.6,20.3"
2023-05-26 09:47:33,19.1,59.4,22.7,308,"30.0,25.0,29.7,31.2,14.1,17.2,14.1,20.3"
2023-05-26 09:47:35,19.5,59.3,27.25,308,"38.2,36.9,33.8,44.6,13.8,13.8,21.5,15.4"
2023-05-26 09:47:37,35.9,59.3,17.81,307,"30.0,23.1,30.8,35.4,6.2,4.6,6.2,6.2"
2023-05-26 09:47:39,54.4,59.3,33.75,305,"39.1,40.6,39.1,39.1,34.4,24.6,32.8,20.3"
2023-05-26 09:47:41,30.7,58.8,52.18,305,"58.9,56.2,46.9,53.1,48.4,51.6,50.0,52.3"
2023-05-26 09:47:43,45.3,58.8,19.4,305,"35.2,44.6,10.8,16.9,15.4,16.9,9.2,6.2"
2023-05-26 09:47:45,45.3,59.0,22.43,305,"30.3,33.8,41.5,15.4,13.8,10.8,20.0,13.8"
2023-05-26 09:47:47,27.4,59.7,37.92,306,"47.9,35.4,55.4,40.0,26.2,27.7,40.0,30.8"
2023-05-26 09:47:49,59.2,60.0,52.3,307,"60.6,54.7,65.6,62.5,48.4,34.4,51.6,40.6"
2023-05-26 09:47:51,42.6,60.1,43.11,307,"67.5,41.5,60.6,53.8,33.8,23.1,36.9,27.7"
2023-05-26 09:47:53,35.0,59.9,24.12,307,"22.7,15.6,28.1,26.6,28.1,21.9,25.0,25.0"
2023-05-26 09:47:55,32.8,60.0,18.1,307,"24.6,17.2,28.1,34.4,17.2,6.2,10.9,6.2"
2023-05-26 09:47:57,17.4,60.0,50.06,307,"57.5,47.0,46.9,60.9,45.3,42.2,48.4,52.3"
2023-05-26 09:47:59,24.9,60.0,26.36,307,"40.5,23.1,24.6,22.7,18.5,23.1,36.9,21.5"
2023-05-26 09:48:02,38.3,60.2,26.38,307,"37.1,36.9,23.1,27.7,27.7,18.5,21.5,18.5"
2023-05-26 09:48:04,44.3,60.2,22.31,307,"31.4,26.2,16.9,20.0,15.4,33.3,21.5,13.8"
2023-05-26 09:48:06,20.0,60.2,24.14,307,"37.8,27.7,13.8,41.5,16.9,15.4,20.0,20.0"
2023-05-26 09:48:08,22.8,60.1,20.76,307,"38.4,21.5,16.9,10.8,24.6,18.5,24.6,10.8"
2023-05-26 09:48:10,40.0,60.0,34.05,307,"37.1,33.8,41.5,69.2,21.5,20.0,30.8,18.5"
2023-05-26 09:48:12,18.1,59.8,22.37,306,"24.3,42.2,42.2,18.8,10.9,6.2,17.2,17.2"
2023-05-26 09:48:14,19.9,59.8,20.64,306,"34.2,18.5,30.8,26.2,9.2,15.4,23.1,7.7"
2023-05-26 09:48:16,20.9,59.3,20.01,306,"32.4,35.4,6.2,50.8,9.2,7.7,13.8,4.6"
2023-05-26 09:48:18,20.8,59.7,17.84,306,"22.5,38.5,18.5,26.2,10.8,7.7,12.3,6.2"
2023-05-26 09:48:20,44.0,59.2,30.74,307,"51.9,29.2,30.8,46.2,26.2,15.4,27.7,18.5"
2023-05-26 09:48:22,24.5,59.8,21.15,307,"29.2,30.8,33.8,23.1,10.8,9.2,18.5,13.8"
2023-05-26 09:48:24,41.6,59.5,72.71,307,"77.6,80.0,64.6,86.2,76.9,61.5,69.7,65.2"
2023-05-26 09:48:26,29.8,60.3,31.01,307,"52.7,27.7,38.5,35.4,20.0,29.2,24.6,20.0"
2023-05-26 09:48:28,23.4,60.2,28.74,307,"31.9,23.4,40.6,29.7,21.9,26.2,31.2,25.0"
2023-05-26 09:48:30,88.1,60.3,81.25,315,"85.7,83.1,79.7,81.2,78.1,84.4,79.7,78.1"
2023-05-26 09:48:32,70.8,60.4,74.6,315,"84.0,68.2,83.1,69.2,81.5,70.8,73.8,66.2"
2023-05-26 09:48:34,94.7,60.6,98.5,315,"98.6,100.0,100.0,98.5,98.5,95.4,98.5,98.5"
2023-05-26 09:48:36,93.0,60.7,87.33,318,"87.7,76.6,90.6,87.5,90.6,84.4,90.6,90.6"
2023-05-26 09:48:38,95.1,61.3,93.81,324,"97.4,92.5,95.5,100.0,92.8,91.2,91.2,89.9"
2023-05-26 09:48:41,100.0,61.9,100.0,327,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:44,100.0,62.3,100.0,322,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:46,100.0,61.4,100.0,323,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:48,100.0,62.0,100.0,325,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:51,100.0,62.2,100.0,324,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:53,100.0,62.3,99.81,324,"100.0,100.0,98.5,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:48:55,99.1,62.4,88.9,317,"86.7,88.1,88.4,89.9,85.5,85.5,92.8,94.3"
2023-05-26 09:48:57,77.1,61.3,81.47,319,"79.7,85.9,78.1,85.9,78.5,79.7,78.1,85.9"
2023-05-26 09:49:00,94.3,61.3,99.15,325,"98.6,98.6,100.0,100.0,98.6,98.7,98.7,100.0"
2023-05-26 09:49:02,98.5,62.5,96.28,325,"97.2,98.5,98.5,95.5,95.5,92.5,92.5,100.0"
2023-05-26 09:49:04,93.6,62.3,96.2,323,"97.4,97.0,94.0,97.0,92.8,94.2,98.6,98.6"
2023-05-26 09:49:07,93.0,62.4,99.65,323,"98.7,100.0,98.5,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:49:09,95.0,62.5,100.0,325,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:49:11,100.0,63.3,100.0,324,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0"
2023-05-26 09:49:14,99.7,64.0,99.81,322,"100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.5"
2023-05-26 09:49:16,87.9,64.1,99.61,320,"100.0,98.5,100.0,100.0,100.0,98.4,100.0,100.0"
2023-05-26 09:49:18,75.0,63.0,52.14,318,"53.5,53.1,45.3,56.9,57.8,40.6,48.4,61.5"
2023-05-26 09:49:20,51.1,62.8,57.92,318,"63.5,54.7,68.8,70.3,53.1,48.4,56.2,48.4"
2023-05-26 09:49:22,71.0,62.7,61.34,321,"60.5,60.9,70.3,61.5,65.6,51.6,53.1,67.2"
2023-05-26 09:49:24,58.1,62.6,65.74,318,"55.7,70.3,65.6,73.4,65.6,57.8,78.1,59.4"
2023-05-26 09:49:26,61.5,62.5,72.12,319,"77.1,71.9,75.0,67.2,71.9,75.4,72.3,66.2"
2023-05-26 09:49:28,73.8,62.3,81.69,317,"91.7,80.3,87.7,89.2,76.9,69.2,78.5,80.0"
2023-05-26 09:49:30,92.7,62.3,81.89,317,"90.0,90.8,83.1,83.1,72.7,78.5,84.6,72.3"
2023-05-26 09:49:32,87.5,62.4,90.89,317,"97.4,92.2,93.8,95.3,87.5,90.6,85.9,84.4"
2023-05-26 09:49:34,83.7,62.5,81.75,317,"75.7,78.1,85.9,85.9,70.3,84.6,89.1,84.4"
2023-05-26 09:49:36,88.0,63.0,86.37,317,"91.1,85.9,92.2,92.2,87.5,85.9,73.4,82.8"
2023-05-26 09:49:38,89.1,63.2,92.35,318,"96.0,97.0,90.8,92.2,95.4,90.8,87.5,89.1"
2023-05-26 09:49:41,100.0,63.1,99.62,317,"100.0,100.0,100.0,100.0,100.0,98.5,100.0,98.5"
2023-05-26 09:49:43,91.2,63.1,86.59,318,"84.9,81.2,92.2,92.2,87.7,81.8,84.8,87.9"
2023-05-26 09:49:45,78.9,63.2,75.48,317,"81.3,77.9,69.2,73.8,75.4,72.3,75.4,78.5"
2023-05-26 09:49:47,75.5,63.2,68.76,318,"79.2,67.2,70.3,67.7,67.2,71.9,62.5,64.1"
2023-05-26 09:49:49,70.6,63.4,63.36,318,"72.5,59.4,67.2,78.1,53.1,60.9,68.8,46.9"
2023-05-26 09:49:51,57.8,63.4,53.04,318,"68.1,49.2,46.2,63.1,44.6,50.0,58.5,44.6"
2023-05-26 09:49:53,65.1,63.4,81.89,321,"83.1,89.2,87.5,82.8,79.7,78.1,76.6,78.1"
2023-05-26 09:49:55,90.9,63.4,61.9,319,"69.7,56.1,63.1,74.2,67.7,56.7,52.3,55.4"
2023-05-26 09:49:57,60.1,63.2,58.1,319,"75.0,55.4,62.1,70.8,61.5,55.4,50.8,33.8"
2023-05-26 09:49:59,59.2,63.3,53.45,319,"58.9,59.4,56.2,53.1,50.0,53.1,45.3,51.6"
2023-05-26 09:50:01,54.3,63.3,45.04,319,"59.2,51.6,42.2,59.4,32.8,35.4,39.1,40.6"
2023-05-26 09:50:03,44.8,63.2,46.61,319,"64.4,44.6,50.0,60.0,43.1,40.0,35.4,35.4"
2023-05-26 09:50:05,61.3,63.3,49.9,317,"67.1,53.1,57.8,42.2,45.3,39.1,50.0,44.6"
2023-05-26 09:50:07,52.4,62.9,50.87,317,"67.9,48.4,51.6,50.0,50.0,50.0,46.9,42.2"
2023-05-26 09:50:10,41.0,63.0,34.35,314,"44.0,61.5,43.1,30.8,24.6,21.5,23.1,26.2"
2023-05-26 09:50:12,21.9,62.6,31.85,314,"54.8,24.6,47.7,24.6,23.1,20.0,18.5,41.5"
2023-05-26 09:50:14,41.6,62.4,46.44,314,"60.6,45.3,45.3,48.4,51.6,42.2,35.9,42.2"
